Id,region,date,mortality_rate,O3,PM10,PM25,NO2,T2M
17110,E12000002,2012-11-14,1.595,42.939,13.351,8.420,14.293,282.771
17111,E12000002,2012-11-15,1.355,20.006,22.208,18.845,26.641,279.516
17112,E12000002,2012-11-16,1.143,18.271,23.830,20.904,23.035,278.566
17113,E12000002,2012-11-17,0.960,36.323,8.589,5.563,14.560,278.770
17114,E12000002,2012-11-18,1.355,44.331,7.947,4.039,9.767,277.282
17115,E12000002,2012-11-19,1.200,53.929,6.962,4.007,8.463,281.280
17116,E12000002,2012-11-20,1.454,54.634,8.908,4.880,8.277,283.432
17117,E12000002,2012-11-21,1.214,40.024,6.618,3.895,13.673,279.561
17118,E12000002,2012-11-22,1.341,57.286,5.855,3.153,6.863,281.673
17119,E12000002,2012-11-23,1.397,47.264,7.031,3.681,8.588,278.650
17120,E12000002,2012-11-24,1.172,31.975,8.777,5.740,17.571,276.777
17121,E12000002,2012-11-25,1.341,42.486,4.685,3.231,12.081,278.450
17122,E12000002,2012-11-26,1.510,43.876,4.148,2.938,9.020,278.835
17123,E12000002,2012-11-27,1.524,48.992,4.362,2.828,7.588,278.242
17124,E12000002,2012-11-28,1.256,42.725,5.981,3.401,11.101,276.592
17125,E12000002,2012-11-29,0.974,28.880,9.957,6.198,21.127,273.719
17126,E12000002,2012-11-30,1.341,23.249,13.200,10.524,26.675,273.380
17127,E12000002,2012-12-01,1.539,37.610,7.638,4.836,12.715,274.646
17128,E12000002,2012-12-02,1.412,34.463,8.000,4.446,16.633,273.545
17129,E12000002,2012-12-03,1.595,49.802,5.190,2.867,8.674,278.176
17130,E12000002,2012-12-04,1.242,50.485,4.851,2.962,8.106,276.180
17131,E12000002,2012-12-05,1.242,45.671,6.112,4.344,13.797,273.389
17132,E12000002,2012-12-06,1.680,44.538,6.360,3.980,12.057,274.963
17133,E12000002,2012-12-07,1.567,52.283,4.979,3.217,9.514,276.277
17134,E12000002,2012-12-08,1.397,45.434,8.471,4.605,10.872,277.034
17135,E12000002,2012-12-09,1.609,61.400,7.559,3.232,4.169,278.783
17136,E12000002,2012-12-10,1.482,38.012,7.468,3.880,12.482,274.812
17137,E12000002,2012-12-11,1.270,25.080,11.712,8.243,22.842,271.759
17138,E12000002,2012-12-12,1.623,13.084,17.089,16.080,30.008,271.389
17139,E12000002,2012-12-13,1.510,14.344,22.993,22.713,34.045,270.863
17140,E12000002,2012-12-14,1.510,21.735,11.852,12.107,23.448,276.452
17141,E12000002,2012-12-15,1.807,49.338,5.967,3.295,8.021,278.823
17142,E12000002,2012-12-16,1.412,43.851,7.745,4.989,12.151,278.367
17143,E12000002,2012-12-17,1.694,38.702,6.028,4.161,11.418,278.128
17144,E12000002,2012-12-18,1.412,24.283,12.373,9.193,20.679,277.778
17145,E12000002,2012-12-19,1.666,23.972,12.089,10.240,22.465,277.316
17146,E12000002,2012-12-20,1.581,20.476,4.011,3.809,23.824,279.256
17147,E12000002,2012-12-21,1.722,12.263,5.968,4.547,25.047,278.439
17148,E12000002,2012-12-22,1.849,35.163,4.107,3.183,15.766,281.560
17149,E12000002,2012-12-23,1.524,58.612,6.885,3.066,4.358,280.882
17150,E12000002,2012-12-24,1.793,38.870,7.338,3.695,13.636,279.058
17151,E12000002,2012-12-25,1.637,46.706,5.842,3.195,8.102,278.323
17152,E12000002,2012-12-26,1.454,54.336,5.460,2.609,5.619,278.300
17153,E12000002,2012-12-27,1.764,45.253,6.709,4.023,12.180,277.735
17154,E12000002,2012-12-28,1.680,56.530,7.160,4.017,7.906,281.150
17155,E12000002,2012-12-29,1.863,62.416,4.644,2.560,5.043,280.339
17156,E12000002,2012-12-30,1.807,64.190,5.593,2.924,3.336,278.217
17157,E12000002,2012-12-31,2.103,63.251,5.687,2.928,4.286,280.539
17158,E12000003,2012-01-01,1.655,56.364,6.369,4.029,7.328,280.836
17159,E12000003,2012-01-02,1.260,52.115,5.904,3.195,8.152,276.570
17160,E12000003,2012-01-03,1.542,58.849,4.529,2.493,5.394,278.952
17161,E12000003,2012-01-04,1.918,59.399,5.747,2.924,5.052,278.233
17162,E12000003,2012-01-05,1.730,55.250,4.894,2.177,4.200,278.195
17163,E12000003,2012-01-06,1.448,45.065,8.388,3.850,10.029,278.149
17164,E12000003,2012-01-07,1.524,54.648,7.903,3.822,4.243,279.217
17165,E12000003,2012-01-08,1.655,49.867,9.829,4.893,7.215,280.274
17166,E12000003,2012-01-09,1.693,46.851,9.279,4.481,9.948,280.409
17167,E12000003,2012-01-10,1.580,41.990,9.228,5.917,13.660,280.223
17168,E12000003,2012-01-11,1.618,44.428,5.879,4.328,10.586,282.521
17169,E12000003,2012-01-12,1.580,50.385,7.058,3.793,6.294,279.744
17170,E12000003,2012-01-13,1.147,31.044,10.694,5.708,15.514,276.036
17171,E12000003,2012-01-14,1.317,12.029,22.611,18.279,34.445,271.530
17172,E12000003,2012-01-15,1.824,19.127,19.936,14.633,24.888,272.451
17173,E12000003,2012-01-16,1.693,16.203,21.365,16.904,29.615,271.760
17174,E12000003,2012-01-17,1.580,4.985,29.282,23.705,45.598,272.396
17175,E12000003,2012-01-18,1.392,31.577,12.292,8.393,18.874,279.868
17176,E12000003,2012-01-19,1.335,49.836,5.840,3.000,7.769,277.648
17177,E12000003,2012-01-20,1.580,51.182,4.946,2.933,6.877,277.868
17178,E12000003,2012-01-21,1.354,58.828,7.771,4.033,3.482,279.457
17179,E12000003,2012-01-22,1.204,58.238,8.603,3.989,3.522,278.848
17180,E12000003,2012-01-23,1.448,48.877,8.816,3.804,6.829,277.030
17181,E12000003,2012-01-24,1.185,27.714,8.455,6.168,23.668,277.025
17182,E12000003,2012-01-25,1.223,38.223,10.666,7.293,19.060,280.966
17183,E12000003,2012-01-26,1.147,43.940,6.156,4.055,13.334,277.142
17184,E12000003,2012-01-27,1.542,35.551,7.307,4.804,13.061,275.973
17185,E12000003,2012-01-28,1.335,29.718,8.703,6.585,14.111,274.543
17186,E12000003,2012-01-29,1.223,24.897,16.668,13.817,19.799,273.797
17187,E12000003,2012-01-30,1.580,34.804,22.098,17.647,14.872,273.191
17188,E12000003,2012-01-31,1.542,39.591,36.225,30.540,14.321,273.407
17189,E12000003,2012-02-01,1.429,54.974,20.022,15.354,10.147,272.967
17190,E12000003,2012-02-02,1.580,43.628,13.129,9.559,16.263,271.591
17191,E12000003,2012-02-03,1.411,22.885,21.831,17.742,29.570,270.950
17192,E12000003,2012-02-04,1.693,22.854,19.705,16.675,27.834,271.100
17193,E12000003,2012-02-05,1.335,35.163,13.847,7.739,15.190,273.203
17194,E12000003,2012-02-06,1.505,31.415,15.325,9.473,17.177,274.129
17195,E12000003,2012-02-07,1.448,27.953,19.790,13.335,23.844,273.368
17196,E12000003,2012-02-08,1.580,37.529,16.558,12.282,22.799,268.198
17197,E12000003,2012-02-09,1.674,21.126,18.840,15.720,32.001,271.579
17198,E12000003,2012-02-10,1.072,26.947,19.484,16.042,26.555,272.375
17199,E12000003,2012-02-11,1.542,19.418,29.392,26.034,31.617,269.522
17200,E12000003,2012-02-12,1.448,29.499,21.947,17.823,16.645,275.278
17201,E12000003,2012-02-13,1.768,51.256,10.108,6.281,8.174,276.901
17202,E12000003,2012-02-14,1.467,58.486,10.366,6.584,7.670,278.485
17203,E12000003,2012-02-15,1.298,61.931,8.906,5.141,6.834,279.670
17204,E12000003,2012-02-16,1.749,58.321,9.899,5.500,8.530,279.636
17205,E12000003,2012-02-17,1.636,55.085,8.159,4.756,9.778,279.927
17206,E12000003,2012-02-18,1.317,65.390,5.151,2.967,4.451,278.089
17207,E12000003,2012-02-19,1.448,59.760,5.884,3.121,6.293,273.923
17208,E12000003,2012-02-20,1.335,50.984,9.072,5.243,11.232,277.784
17209,E12000003,2012-02-21,1.429,59.545,9.989,5.334,8.694,281.280
17210,E12000003,2012-02-22,1.354,60.345,8.297,4.896,7.333,282.133
17211,E12000003,2012-02-23,1.317,51.225,9.057,6.290,6.935,283.705
17212,E12000003,2012-02-24,1.580,58.213,8.807,5.423,7.014,280.544
17213,E12000003,2012-02-25,1.448,62.196,9.468,5.866,7.097,278.257
17214,E12000003,2012-02-26,1.335,53.642,12.096,8.481,11.246,280.171
17215,E12000003,2012-02-27,1.486,46.824,9.261,6.545,10.500,281.609
17216,E12000003,2012-02-28,1.655,48.385,11.329,7.962,10.196,283.373
17217,E12000003,2012-02-29,1.223,37.560,15.239,11.884,17.893,281.354
17218,E12000003,2012-03-01,1.505,37.566,22.336,16.964,21.137,280.729
17219,E12000003,2012-03-02,1.411,31.279,28.733,23.242,25.503,279.831
17220,E12000003,2012-03-03,1.147,36.717,21.364,18.231,17.339,280.009
17221,E12000003,2012-03-04,1.411,50.689,7.064,4.910,11.772,277.191
17222,E12000003,2012-03-05,1.185,63.962,7.215,3.593,7.017,277.377
17223,E12000003,2012-03-06,1.599,49.809,12.129,8.635,15.735,277.533
17224,E12000003,2012-03-07,1.223,63.815,6.275,3.727,6.831,278.899
17225,E12000003,2012-03-08,1.392,61.438,11.503,5.955,8.300,279.394
17226,E12000003,2012-03-09,1.429,60.196,12.180,7.024,10.396,282.242
17227,E12000003,2012-03-10,1.241,57.428,9.550,5.782,5.950,282.976
17228,E12000003,2012-03-11,1.317,52.773,10.915,6.621,7.263,281.609
17229,E12000003,2012-03-12,1.317,35.894,14.560,10.224,12.796,280.873
17230,E12000003,2012-03-13,1.580,29.019,19.812,15.647,18.306,280.444
17231,E12000003,2012-03-14,1.298,20.286,37.713,33.482,29.989,280.415
17232,E12000003,2012-03-15,1.166,16.283,48.885,42.207,30.003,279.770
17233,E12000003,2012-03-16,1.185,42.356,26.981,21.128,17.366,281.551
17234,E12000003,2012-03-17,1.335,51.368,10.325,8.332,14.615,280.124
17235,E12000003,2012-03-18,1.298,57.081,8.241,6.195,10.068,278.610
17236,E12000003,2012-03-19,1.317,61.187,7.860,4.580,9.016,279.579
17237,E12000003,2012-03-20,1.034,68.124,12.709,8.378,9.198,282.231
17238,E12000003,2012-03-21,1.147,45.370,18.311,13.031,20.128,280.895
17239,E12000003,2012-03-22,1.429,43.468,35.521,30.246,20.092,280.769
17240,E12000003,2012-03-23,1.354,44.584,38.625,31.130,17.602,281.910
17241,E12000003,2012-03-24,1.204,31.884,49.885,43.808,22.547,282.369
17242,E12000003,2012-03-25,1.354,41.804,32.902,28.644,22.288,282.060
17243,E12000003,2012-03-26,1.354,37.099,19.809,14.856,26.571,281.879
17244,E12000003,2012-03-27,1.053,33.185,25.287,20.722,31.722,283.798
17245,E12000003,2012-03-28,1.223,45.926,32.998,28.709,23.076,283.949
17246,E12000003,2012-03-29,1.467,72.362,26.495,22.117,10.268,283.856
17247,E12000003,2012-03-30,1.373,61.713,22.117,18.697,10.524,282.418
17248,E12000003,2012-03-31,1.147,68.880,13.251,6.973,6.555,279.522
17249,E12000003,2012-04-01,0.978,61.262,11.649,7.094,9.439,280.047
17250,E12000003,2012-04-02,1.279,62.932,15.593,12.216,10.968,280.093
17251,E12000003,2012-04-03,1.542,64.251,10.698,8.629,10.761,278.519
17252,E12000003,2012-04-04,1.091,86.145,8.105,4.163,3.954,276.726
17253,E12000003,2012-04-05,1.110,71.310,8.705,5.944,8.456,277.961
17254,E12000003,2012-04-06,1.298,65.904,10.926,8.129,9.222,279.299
17255,E12000003,2012-04-07,1.204,71.040,8.469,5.646,8.138,279.464
17256,E12000003,2012-04-08,1.429,58.374,10.352,7.505,7.354,281.255
17257,E12000003,2012-04-09,1.204,69.515,5.152,3.918,10.157,280.236
17258,E12000003,2012-04-10,1.241,66.148,4.829,3.243,6.779,279.438
17259,E12000003,2012-04-11,1.618,59.575,6.301,4.631,10.192,279.575
17260,E12000003,2012-04-12,1.373,57.136,10.288,8.227,12.907,278.688
17261,E12000003,2012-04-13,1.223,61.172,11.626,7.196,10.196,278.239
17262,E12000003,2012-04-14,1.053,69.701,8.692,4.372,6.047,277.662
17263,E12000003,2012-04-15,1.260,69.112,6.750,3.356,5.634,277.006
17264,E12000003,2012-04-16,1.317,57.420,10.002,7.504,13.517,277.783
17265,E12000003,2012-04-17,1.429,68.419,7.094,5.288,9.441,279.335
17266,E12000003,2012-04-18,1.241,58.449,7.118,5.107,11.450,278.833
17267,E12000003,2012-04-19,1.392,64.467,7.994,5.554,10.437,280.514
17268,E12000003,2012-04-20,1.524,62.508,9.918,7.862,10.912,280.172
17269,E12000003,2012-04-21,1.448,70.778,8.698,7.273,9.021,280.102
17270,E12000003,2012-04-22,1.204,71.013,7.696,6.312,8.643,280.367
17271,E12000003,2012-04-23,1.335,60.731,11.776,10.772,13.792,279.606
17272,E12000003,2012-04-24,1.373,74.066,11.072,8.990,10.158,279.535
17273,E12000003,2012-04-25,1.354,67.120,9.190,7.410,11.474,279.384
17274,E12000003,2012-04-26,1.053,65.356,6.788,5.074,13.417,282.240
17275,E12000003,2012-04-27,1.185,73.090,7.423,4.142,5.715,279.551
17276,E12000003,2012-04-28,1.147,74.767,7.241,3.169,3.975,279.704
17277,E12000003,2012-04-29,1.016,78.717,6.996,3.699,3.880,278.271
17278,E12000003,2012-04-30,1.335,74.183,12.206,9.178,10.582,284.429
17279,E12000003,2012-05-01,1.392,79.289,13.906,9.577,5.907,281.976
17280,E12000003,2012-05-02,0.940,74.100,15.390,9.985,6.463,283.254
17281,E12000003,2012-05-03,1.185,80.120,9.421,6.028,5.814,280.277
17282,E12000003,2012-05-04,1.147,76.365,8.492,5.307,5.732,279.907
17283,E12000003,2012-05-05,1.129,75.940,6.920,3.236,5.010,277.879
17284,E12000003,2012-05-06,1.223,73.702,7.875,5.476,9.157,278.291
17285,E12000003,2012-05-07,0.959,62.479,10.266,8.045,13.677,280.194
17286,E12000003,2012-05-08,1.599,68.068,6.646,4.675,9.438,283.188
17287,E12000003,2012-05-09,1.053,63.385,9.541,7.922,12.814,282.246
17288,E12000003,2012-05-10,1.241,52.130,4.708,3.265,8.852,286.053
17289,E12000003,2012-05-11,1.279,71.390,4.672,3.226,6.372,281.448
17290,E12000003,2012-05-12,1.129,72.925,5.367,3.522,5.049,281.202
17291,E12000003,2012-05-13,1.260,74.358,6.308,4.024,6.089,282.858
17292,E12000003,2012-05-14,1.599,75.662,6.826,3.619,4.484,282.206
17293,E12000003,2012-05-15,1.317,65.441,6.939,3.841,4.601,279.915
17294,E12000003,2012-05-16,1.260,58.047,5.598,3.141,5.811,280.494
17295,E12000003,2012-05-17,1.147,50.571,12.447,10.295,15.827,280.670
17296,E12000003,2012-05-18,1.429,71.715,19.862,15.808,8.462,282.460
17297,E12000003,2012-05-19,1.223,74.474,11.878,6.661,3.849,281.048
17298,E12000003,2012-05-20,1.317,75.131,12.123,7.121,5.448,282.671
17299,E12000003,2012-05-21,1.467,77.442,18.132,12.889,7.171,284.030
17300,E12000003,2012-05-22,1.147,84.712,22.081,16.644,7.300,288.139
17301,E12000003,2012-05-23,1.091,80.921,26.051,20.995,9.029,288.865
17302,E12000003,2012-05-24,1.448,78.651,29.960,24.767,10.001,290.262
17303,E12000003,2012-05-25,1.129,86.178,20.426,13.913,8.791,289.926
17304,E12000003,2012-05-26,1.166,96.196,15.821,10.259,6.124,289.607
17305,E12000003,2012-05-27,1.279,84.890,15.491,11.099,7.198,289.388
17306,E12000003,2012-05-28,1.373,83.394,19.217,17.763,10.684,290.140
17307,E12000003,2012-05-29,1.448,70.414,13.896,9.564,6.703,287.506
17308,E12000003,2012-05-30,1.354,58.177,12.721,9.066,8.452,288.462
17309,E12000003,2012-05-31,1.072,56.936,9.685,7.490,7.400,286.051
17310,E12000003,2012-06-01,1.147,57.130,8.295,6.638,9.167,285.777
17311,E12000003,2012-06-02,1.110,59.956,10.485,8.154,8.756,284.161
17312,E12000003,2012-06-03,1.223,61.907,5.285,3.166,4.201,280.928
17313,E12000003,2012-06-04,1.204,55.120,7.196,3.493,5.318,282.632
17314,E12000003,2012-06-05,1.317,50.330,11.097,9.275,12.552,283.459
17315,E12000003,2012-06-06,1.241,49.929,6.624,4.817,10.552,286.117
17316,E12000003,2012-06-07,1.317,43.256,8.253,6.561,14.078,285.263
17317,E12000003,2012-06-08,1.317,53.135,4.284,3.180,7.639,285.211
17318,E12000003,2012-06-09,1.279,61.363,5.677,3.352,4.682,285.321
17319,E12000003,2012-06-10,1.223,55.667,9.435,6.782,7.606,286.006
17320,E12000003,2012-06-11,1.016,64.602,10.172,6.530,5.288,284.027
17321,E12000003,2012-06-12,0.940,60.207,7.874,3.946,5.180,284.115
17322,E12000003,2012-06-13,1.072,48.578,10.146,6.482,10.641,283.664
17323,E12000003,2012-06-14,0.903,60.393,9.786,6.980,8.205,284.896
17324,E12000003,2012-06-15,1.091,63.239,5.703,4.118,8.223,285.195
17325,E12000003,2012-06-16,1.317,59.370,5.663,3.774,6.494,285.592
17326,E12000003,2012-06-17,1.129,62.277,6.316,3.761,4.886,285.151
17327,E12000003,2012-06-18,0.978,58.032,7.780,6.109,9.095,285.721
17328,E12000003,2012-06-19,1.110,60.651,7.763,5.788,9.086,286.426
17329,E12000003,2012-06-20,1.147,65.481,10.779,9.200,9.290,286.935
17330,E12000003,2012-06-21,1.223,66.122,11.212,8.424,10.774,286.006
17331,E12000003,2012-06-22,0.903,65.694,3.992,3.194,7.205,284.511
17332,E12000003,2012-06-23,1.166,61.463,6.726,4.253,4.122,285.939
17333,E12000003,2012-06-24,1.204,58.093,3.755,2.564,5.579,285.953
17334,E12000003,2012-06-25,1.524,61.366,8.975,5.410,5.704,286.781
17335,E12000003,2012-06-26,1.354,42.518,12.448,10.339,13.719,288.143
17336,E12000003,2012-06-27,1.241,27.947,7.775,5.382,7.830,290.110
17337,E12000003,2012-06-28,1.072,30.278,7.290,5.780,11.359,290.474
17338,E12000003,2012-06-29,1.467,52.956,8.632,5.488,6.237,288.401
17339,E12000003,2012-06-30,1.129,49.960,6.606,4.112,5.828,286.967
17340,E12000003,2012-07-01,1.110,47.382,7.059,4.090,5.632,285.622
17341,E12000003,2012-07-02,1.279,35.543,6.701,4.774,11.993,287.221
17342,E12000003,2012-07-03,1.185,33.765,6.979,5.210,12.593,288.215
17343,E12000003,2012-07-04,1.298,30.019,4.537,3.659,12.284,289.547
17344,E12000003,2012-07-05,1.467,52.660,10.898,9.054,12.048,289.921
17345,E12000003,2012-07-06,1.317,59.045,11.562,9.272,9.623,288.055
17346,E12000003,2012-07-07,1.129,46.650,12.459,10.711,12.129,288.602
17347,E12000003,2012-07-08,0.922,60.201,11.649,9.273,6.091,287.499
17348,E12000003,2012-07-09,0.940,51.001,9.088,6.523,7.845,286.639
17349,E12000003,2012-07-10,0.846,42.407,7.970,5.612,9.823,285.900
17350,E12000003,2012-07-11,1.335,45.107,4.455,2.954,5.605,284.738
17351,E12000003,2012-07-12,1.599,44.824,5.132,3.541,7.701,286.648
17352,E12000003,2012-07-13,1.298,45.596,8.498,6.730,9.392,286.012
17353,E12000003,2012-07-14,1.204,50.535,7.161,4.373,5.163,285.603
17354,E12000003,2012-07-15,1.129,52.747,6.771,4.619,4.160,285.973
17355,E12000003,2012-07-16,1.091,36.083,5.855,4.050,8.047,286.227
17356,E12000003,2012-07-17,1.335,37.080,6.344,4.409,6.460,288.694
17357,E12000003,2012-07-18,1.034,46.859,4.291,2.863,4.606,288.617
17358,E12000003,2012-07-19,1.147,51.958,6.626,3.867,5.312,286.241
17359,E12000003,2012-07-20,1.129,43.454,9.629,5.932,8.914,285.265
17360,E12000003,2012-07-21,1.185,45.634,8.851,6.819,9.225,287.023
17361,E12000003,2012-07-22,1.279,58.540,7.343,5.895,7.838,290.302
17362,E12000003,2012-07-23,1.260,51.853,8.232,5.721,6.287,291.745
17363,E12000003,2012-07-24,1.373,43.639,9.515,7.123,8.845,292.375
17364,E12000003,2012-07-25,1.072,46.460,11.683,8.267,8.555,291.249
17365,E12000003,2012-07-26,1.279,57.834,16.877,13.392,10.661,289.946
17366,E12000003,2012-07-27,1.091,54.059,10.487,7.696,6.158,288.584
17367,E12000003,2012-07-28,1.129,51.551,8.277,5.170,5.365,286.057
17368,E12000003,2012-07-29,1.016,49.644,4.598,2.990,5.118,285.480
17369,E12000003,2012-07-30,1.298,49.651,4.741,2.983,5.169,285.080
17370,E12000003,2012-07-31,1.147,38.121,8.880,6.952,15.117,286.040
17371,E12000003,2012-08-01,1.166,40.072,11.860,8.846,10.601,290.175
17372,E12000003,2012-08-02,1.129,43.892,9.321,5.331,8.885,288.487
17373,E12000003,2012-08-03,1.016,39.423,11.071,6.608,11.106,287.627
17374,E12000003,2012-08-04,0.790,42.620,9.702,6.563,11.109,287.643
17375,E12000003,2012-08-05,1.053,40.649,7.624,6.038,10.467,287.588
17376,E12000003,2012-08-06,1.279,49.695,7.412,5.640,7.955,287.027
17377,E12000003,2012-08-07,1.034,46.423,5.243,3.332,6.430,287.627
17378,E12000003,2012-08-08,1.392,47.985,7.134,5.453,7.236,288.543
17379,E12000003,2012-08-09,1.166,49.756,9.414,7.871,8.072,288.859
17380,E12000003,2012-08-10,1.034,54.659,12.100,9.643,7.639,289.664
17381,E12000003,2012-08-11,1.016,68.509,11.813,8.572,6.967,288.689
17382,E12000003,2012-08-12,1.411,75.435,17.192,12.546,7.604,290.557
17383,E12000003,2012-08-13,1.129,50.243,12.469,9.465,11.506,290.518
17384,E12000003,2012-08-14,1.185,41.036,11.642,7.375,11.191,290.651
17385,E12000003,2012-08-15,1.279,60.012,14.889,11.804,11.413,290.966
17386,E12000003,2012-08-16,1.034,45.928,12.470,7.015,7.970,290.110
17387,E12000003,2012-08-17,1.561,43.160,8.545,5.864,10.195,290.522
17388,E12000003,2012-08-18,1.335,47.126,8.242,5.758,8.948,292.116
17389,E12000003,2012-08-19,0.997,45.215,7.730,5.638,8.913,290.926
17390,E12000003,2012-08-20,1.260,45.187,7.629,5.397,10.376,288.885
17391,E12000003,2012-08-21,1.185,38.817,10.275,6.567,11.844,288.444
17392,E12000003,2012-08-22,1.053,53.014,6.832,3.699,5.635,287.752
17393,E12000003,2012-08-23,1.223,44.513,8.828,5.606,10.193,287.417
17394,E12000003,2012-08-24,0.865,41.957,11.786,9.287,15.868,287.184
17395,E12000003,2012-08-25,1.373,50.741,6.184,4.752,10.130,287.454
17396,E12000003,2012-08-26,1.072,53.956,8.148,4.249,6.054,286.218
17397,E12000003,2012-08-27,1.110,43.323,7.648,5.337,10.070,286.498
17398,E12000003,2012-08-28,1.147,50.108,8.699,4.820,7.909,288.220
17399,E12000003,2012-08-29,1.166,41.676,6.840,4.385,11.232,286.761
17400,E12000003,2012-08-30,0.903,42.948,7.745,4.276,7.214,284.625
17401,E12000003,2012-08-31,1.317,40.608,7.367,4.134,7.668,284.693
17402,E12000003,2012-09-01,1.204,45.196,11.437,7.593,8.024,288.352
17403,E12000003,2012-09-02,1.260,45.298,8.289,4.829,6.078,288.782
17404,E12000003,2012-09-03,1.091,41.875,11.734,7.652,10.858,288.930
17405,E12000003,2012-09-04,0.959,50.571,11.294,7.164,6.551,288.071
17406,E12000003,2012-09-05,1.091,50.408,11.875,7.627,5.619,286.334
17407,E12000003,2012-09-06,1.204,45.987,12.981,8.484,9.973,286.828
17408,E12000003,2012-09-07,1.279,45.052,11.330,6.928,7.077,289.486
17409,E12000003,2012-09-08,1.072,39.750,14.301,10.624,12.828,289.864
17410,E12000003,2012-09-09,1.317,62.431,18.755,16.128,14.812,289.402
17411,E12000003,2012-09-10,0.997,47.471,7.809,4.623,7.807,288.635
17412,E12000003,2012-09-11,1.204,55.093,4.517,2.588,5.248,283.489
17413,E12000003,2012-09-12,1.335,45.558,6.374,3.666,8.210,284.015
17414,E12000003,2012-09-13,1.129,45.352,8.861,5.103,9.329,284.962
17415,E12000003,2012-09-14,1.016,56.609,8.357,4.601,3.680,286.133
17416,E12000003,2012-09-15,1.335,49.245,11.313,7.140,6.816,286.450
17417,E12000003,2012-09-16,0.997,46.345,7.633,4.868,6.685,286.271
17418,E12000003,2012-09-17,1.354,44.690,9.189,4.441,7.989,284.965
17419,E12000003,2012-09-18,1.091,45.586,4.767,2.573,5.300,282.879
17420,E12000003,2012-09-19,1.016,48.194,6.078,3.091,6.092,282.988
17421,E12000003,2012-09-20,0.865,38.910,7.263,4.973,12.474,283.626
17422,E12000003,2012-09-21,1.411,48.944,6.680,3.330,6.781,282.836
17423,E12000003,2012-09-22,1.335,40.097,6.539,4.232,9.678,280.987
17424,E12000003,2012-09-23,1.053,47.405,6.766,4.260,10.040,282.166
